127.0.0.1 - - [21/Nov/2025:12:19:13 +0000] "GET /api/jobs/?limit=50 HTTP/1.1" 200 1921 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:13 +0000] "GET /api/jobs/alerts/senior?hours=24 HTTP/1.1" 200 2 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:13 +0000] "GET /api/jobs/?limit=50 HTTP/1.1" 200 1921 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:14 +0000] "GET /api/jobs/advanced-search/?countries=&operation_types=&senior_only=false&status=active&sort_by=posted_date&order=desc&skip=0&limit=20 HTTP/1.1" 200 2448 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:14 +0000] "GET /api/jobs/advanced-search/?countries=&operation_types=&senior_only=false&status=active&sort_by=posted_date&order=desc&skip=0&limit=20 HTTP/1.1" 200 2448 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:15 +0000] "GET /api/jobs/companies/trending/?days=30&limit=10 HTTP/1.1" 200 432 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:15 +0000] "GET /api/jobs/companies/?limit=200 HTTP/1.1" 200 810 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:15 +0000] "GET /api/jobs/companies/trending/?days=30&limit=10 HTTP/1.1" 200 432 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:16 +0000] "GET /api/jobs/companies/?limit=200 HTTP/1.1" 200 810 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:17 +0000] "GET /api/jobs/analytics/operation-types/ HTTP/1.1" 200 167 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:17 +0000] "GET /api/jobs/analytics/geographic/ HTTP/1.1" 200 72 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:17 +0000] "GET /api/jobs/analytics/trends/?days=30 HTTP/1.1" 200 97 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:17 +0000] "GET /api/jobs/analytics/operation-types/ HTTP/1.1" 200 167 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:17 +0000] "GET /api/jobs/analytics/geographic/ HTTP/1.1" 200 72 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:17 +0000] "GET /api/jobs/analytics/trends/?days=30 HTTP/1.1" 200 97 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:17 +0000] "GET /api/scraper-manager/history/?limit=20 HTTP/1.1" 200 3034 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:17 +0000] "GET /api/scraper-manager/stats/ HTTP/1.1" 200 297 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:17 +0000] "GET /api/scraper-manager/history/?limit=20 HTTP/1.1" 200 3034 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:17 +0000] "GET /api/scraper-manager/stats/ HTTP/1.1" 200 297 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:19 +0000] "GET /api/scraper-manager/history/?limit=20 HTTP/1.1" 200 3034 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:19 +0000] "GET /api/scraper-manager/stats/ HTTP/1.1" 200 297 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
